item_id,recommend,sentiment_analysis,year,developer
221100,True,2,2014,Bohemia Interactive
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
207610,True,2,2014,Telltale Games
221910,True,2,2014,Galactic Cafe
244630,True,2,2014,STUDIO RADI-8
270550,True,2,2014,Awesome Games Studio
19680,True,2,2015,
730,True,2,2015,Valve
113200,True,2,2015,Edmund McMillen and Florian Himsl
241930,True,2,2014,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
418340,True,2,2015,Rooster Teeth Games
730,True,2,2023,Valve
113400,True,2,2015,Reloaded Productions
250600,True,2,2014,Krillbite Studio
107200,True,2,2011,MinMax Games Ltd.
263280,True,2,2014,Oovee® Game Studios
730,True,2,2014,Valve
212500,True,2,2014,"Standing Stone Games, LLC"
282900,True,2,2015,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd."
730,True,2,2014,Valve
249050,True,2,2013,AMPLITUDE Studios
200510,True,2,2014,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
271290,True,2,2015,
570,True,2,2013,
239160,True,2,2015,"Eidos-Montréal,Feral Interactive (Mac)"
205100,True,2,2015,Arkane Studios
242920,True,2,2015,Shining Rock Software LLC
200510,True,2,2014,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
730,True,2,2015,Valve
440,True,2,2013,Valve
241600,True,2,2014,Cellar Door Games
730,True,2,2015,Valve
15710,True,2,2023,Oddworld Inhabitants
268500,True,2,2023,"Firaxis,Feral Interactive (Mac),Feral Interactive (Linux)"
280220,True,2,2015,Knuckle Cracker
227320,True,2,2014,
236390,True,2,2013,
218230,True,2,2014,Daybreak Game Company
271590,True,2,2015,Rockstar North
257510,True,2,2015,Croteam
440,True,2,2014,Valve
273350,True,2,2014,Turtle Rock Studios
209650,True,2,2014,"Sledgehammer Games,Raven Software"
388520,True,2,2015,
208090,True,2,2014,Edge of Reality
210970,True,2,2023,"Thekla, Inc."
323320,True,2,2015,
440,True,2,2012,Valve
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
290790,True,2,2015,Petroglyph
318230,True,2,2015,Convoy Games
274500,True,2,2023,"Stellar Jockeys,Gausswerks"
316010,True,2,2023,Stainless Games Ltd.
252490,True,2,2015,Facepunch Studios
301520,True,2,2014,Freejam
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
263280,True,2,2015,Oovee® Game Studios
211420,True,2,2013,FromSoftware
353370,True,2,2023,
105600,True,2,2014,Re-Logic
45100,True,2,2013,Artery Games
275610,True,2,2014,Nomad Games
440,True,2,2014,Valve
8870,True,2,2015,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
440,True,2,2013,Valve
4000,True,2,2012,Facepunch Studios
440,True,2,2014,Valve
202970,True,2,2013,Treyarch
209160,True,2,2013,Infinity Ward
440,True,2,2014,Valve
239350,True,2,2015,
319910,True,2,2015,Frozenbyte
12750,True,2,2011,
105400,True,2,2011,
50130,True,2,2011,"2K Czech,Feral Interactive (Mac)"
252950,True,2,2023,"Psyonix, Inc."
224480,True,2,2023,Young Horses
365590,True,2,2023,Massive Entertainment
295110,True,2,2015,
292030,True,2,2015,
224580,True,2,2013,Bohemia Interactive
239030,True,2,2014,3909
207610,True,2,2013,Telltale Games
107310,True,2,2012,Zeboyd Games
26800,True,2,2011,Number None
209650,True,2,2014,"Sledgehammer Games,Raven Software"
244210,True,2,2015,
22380,True,2,2023,Obsidian Entertainment
12330,True,2,2015,Ascaron Entertainment ltd.
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
203850,True,2,2012,
620,True,2,2011,Valve
252490,True,2,2013,Facepunch Studios
4000,True,2,2014,Facepunch Studios
241540,True,2,2014,Undead Labs
346010,True,2,2015,Spiderling Studios
4000,True,2,2013,Facepunch Studios
206420,True,2,2014,Deep Silver Volition
440,True,2,2014,Valve
55150,True,2,2023,Relic
214560,True,2,2013,Klei Entertainment
57300,True,2,2013,Frictional Games
212680,True,2,2013,Subset Games
277430,True,2,2014,"Vanguard Games,343 Industries"
244210,True,2,2014,
252490,True,2,2014,Facepunch Studios
4560,True,2,2011,Relic Entertainment
440,True,2,2011,Valve
440,True,2,2012,Valve
259080,True,2,2013,Avalanche Studios
277950,True,2,2015,
730,True,2,2014,Valve
302510,True,2,2014,Crytek
440,True,2,2014,Valve
200510,True,2,2014,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
217690,True,2,2014,Dreampainters
4000,True,2,2013,Facepunch Studios
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
233250,True,2,2014,
730,True,2,2015,Valve
45760,True,2,2014,Capcom
219640,True,2,2014,Torn Banner Studios
381850,True,2,2015,TML-Studios
287840,True,2,2015,Krome Studios
355860,True,2,2015,
331190,True,2,2015,TURBOGUN
375820,True,2,2015,Tomorrow Corporation
409490,True,2,2023,Genetix Studio
221100,True,2,2014,Bohemia Interactive
33930,True,2,2012,Bohemia Interactive
219740,True,2,2015,
233720,True,2,2014,Bossa Studios
206420,True,2,2014,Deep Silver Volition
220,True,2,2014,Valve
730,True,2,2023,Valve
247730,True,2,2013,Phosphor Games Studio
212680,True,2,2015,Subset Games
440,True,2,2014,Valve
204240,True,2,2014,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild"
400,True,2,2014,Valve
285580,True,2,2014,Spearhead Games
231670,True,2,2014,
252950,True,2,2023,"Psyonix, Inc."
208090,True,2,2023,Edge of Reality
329110,True,2,2014,Infinity Plus 2
38410,True,2,2015,Black Isle Studios
316010,True,2,2023,Stainless Games Ltd.
230410,True,2,2014,Digital Extremes
233250,True,2,2013,
261030,True,2,2014,Telltale Games
41700,True,2,2014,GSC Game World
242760,True,2,2014,Endnight Games Ltd
205100,True,2,2015,Arkane Studios
207610,True,2,2014,Telltale Games
32370,True,2,2015,"BioWare,Aspyr (Mac)"
319630,True,2,2015,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
208580,True,2,2015,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)"
330830,True,2,2015,Telltale Games
294860,True,2,2015,SEGA
383580,True,2,2015,S.C. 16 BIT NIGHTS S.R.L.
265930,True,2,2014,Coffee Stain Studios
304430,True,2,2023,
730,True,2,2015,Valve
344760,True,2,2015,Code}{atch
226580,True,2,2014,Codemasters
211500,True,2,2014,Sector3 Studios
308420,True,2,2014,Milkstone Studios
219150,True,2,2014,Dennaton Games
282440,True,2,2014,id Software
242760,True,2,2014,Endnight Games Ltd
211420,True,2,2014,FromSoftware
211820,True,2,2014,Chucklefish
346010,True,2,2015,Spiderling Studios
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
238430,True,2,2014,"Monochrome, Inc"
284460,True,2,2015,5 Bits Games
259080,True,2,2013,Avalanche Studios
570,True,2,2015,
286080,True,2,2014,Stridemann
209000,True,2,2014,"WB Games Montreal,Splash Damage"
40100,True,2,2015,Gas Powered Games
218620,True,2,2013,
107410,True,2,2023,Bohemia Interactive
252490,True,2,2014,Facepunch Studios
113200,True,2,2012,Edmund McMillen and Florian Himsl
730,True,2,2015,Valve
256290,True,2,2014,Ubisoft Montréal
251290,True,2,2023,Nihon Falcom
35480,True,2,2013,Power of 2
444880,True,2,2023,Fun Sponge Games
7670,True,2,2014,"2K Boston,2K Australia"
211820,True,2,2013,Chucklefish
303210,True,2,2015,Everything Unlimited Ltd.
10180,True,2,2011,"Infinity Ward,Aspyr (Mac)"
352700,True,2,2015,"Virgin Interactive Entertainment,PriitK"
95400,True,2,2015,"Sparpweed,Codeglue"
346010,True,2,2015,Spiderling Studios
222880,True,2,2023,New World Interactive
212160,True,2,2015,Nexon
218230,True,2,2014,Daybreak Game Company
244210,True,2,2015,
34330,True,2,2011,
310380,True,2,2023,Edge Case Games Ltd.
206190,True,2,2013,Suspicious Developments
345650,True,2,2015,InvertMouse
250320,True,2,2014,Telltale Games
261820,True,2,2014,Alan Edwardes
70,True,2,2013,Valve
104900,True,2,2014,"Trek Industries, Inc"
273110,True,2,2014,Nexon
250420,True,2,2013,Archive Entertainment
322060,True,2,2014,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
241540,True,2,2014,Undead Labs
730,True,2,2014,Valve
230070,True,2,2014,Iron Tower Studio
231430,True,2,2014,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
266130,True,2,2014,"Mighty Rabbit Studios,Gun."
433270,True,2,2023,
441540,True,2,2023,
271590,True,2,2015,Rockstar North
255710,True,2,2015,Colossal Order Ltd.
205100,True,2,2015,Arkane Studios
236850,True,2,2014,Paradox Development Studio
374320,True,2,2023,"FromSoftware, Inc."
315460,True,2,2015,
570,True,2,2013,
9200,True,2,2011,id Software
265930,True,2,2014,Coffee Stain Studios
10500,True,2,2014,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
201810,True,2,2015,Machine Games
97000,True,2,2013,Murudai
91700,True,2,2015,Streum On Studio
275850,True,2,2023,Hello Games
42160,True,2,2013,
8870,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
49520,True,2,2012,"Gearbox Software,Aspyr (Mac &amp; Linux)"
207610,True,2,2012,Telltale Games
440,True,2,2012,Valve
22200,True,2,2012,ACE Team
730,True,2,2014,Valve
388520,True,2,2015,
209160,True,2,2014,Infinity Ward
43160,True,2,2013,
230410,True,2,2014,Digital Extremes
49520,True,2,2013,"Gearbox Software,Aspyr (Mac &amp; Linux)"
620,True,2,2014,Valve
10500,True,2,2014,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
233250,True,2,2014,
570,True,2,2014,
440,True,2,2015,Valve
340580,True,2,2015,Sun-Studios
245470,True,2,2014,Positech Games
730,True,2,2014,Valve
222900,True,2,2014,
252950,True,2,2023,"Psyonix, Inc."
570,True,2,2014,
206420,True,2,2013,Deep Silver Volition
221380,True,2,2013,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
620,True,2,2012,Valve
227320,True,2,2014,
230700,True,2,2015,NIGORO
329490,True,2,2015,MAGES. Inc.
240970,True,2,2015,Opus
289130,True,2,2015,AMPLITUDE Studios
245170,True,2,2015,Lab Zero Games
212480,True,2,2014,Sumo Digital
242760,True,2,2014,Endnight Games Ltd
230050,True,2,2013,Going Loud Studios
42910,True,2,2014,Arrowhead Game Studios
206190,True,2,2013,Suspicious Developments
221100,True,2,2014,Bohemia Interactive
20900,True,2,2015,CD PROJEKT RED
20500,True,2,2012,"Volition,Reactor Zero,THQ Nordic"
244850,True,2,2014,
295110,True,2,2015,
241540,True,2,2013,Undead Labs
107100,True,2,2013,Supergiant Games
313120,True,2,2015,Beam Team Games
322920,True,2,2014,"Expansive Worlds,Avalanche Studios"
1250,True,2,2011,Tripwire Interactive
252070,True,2,2013,8888888 LABS
284460,True,2,2014,5 Bits Games
219640,True,2,2014,Torn Banner Studios
245170,True,2,2015,Lab Zero Games
231430,True,2,2015,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
213670,True,2,2015,Obsidian Entertainment
326150,True,2,2015,Studio Whisky Tango Inc.
113200,True,2,2013,Edmund McMillen and Florian Himsl
310080,True,2,2015,"Mediatonic,Hato Moa,The Irregular Corporation"
500,True,2,2013,Valve
550,True,2,2013,Valve
307780,True,2,2015,"NetherRealm Studios,High Voltage Software"
311210,True,2,2015,Treyarch
570,True,2,2012,
211820,True,2,2014,Chucklefish
266010,True,2,2014,Thomas Bowker
204450,True,2,2014,Techland
346900,True,2,2023,Hyper Hippo Games
307030,True,2,2015,Endgame Studios
570,True,2,2023,
321410,True,2,2023,WarfareSims
311210,True,2,2023,Treyarch
730,True,2,2015,Valve
20920,True,2,2014,CD PROJEKT RED
346250,True,2,2015,Red Dwarf Games
241560,True,2,2015,Ivory Tower in collaboration with Ubisoft Reflections
440,True,2,2014,Valve
9930,True,2,2014,Eden Studios
730,True,2,2014,Valve
32370,True,2,2014,"BioWare,Aspyr (Mac)"
259740,True,2,2014,Artifex Mundi
24240,True,2,2014,OVERKILL Software
300220,True,2,2015,Smolders
65300,True,2,2014,Hitbox Team
111600,True,2,2014,Mommy's Best Games
72850,True,2,2014,
10180,True,2,2014,"Infinity Ward,Aspyr (Mac)"
200710,True,2,2015,Runic Games
314660,True,2,2015,"Just Add Water (Developments), Ltd."
265610,True,2,2015,Matt Roszak
212680,True,2,2014,Subset Games
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
362890,True,2,2015,Crowbar Collective
730,True,2,2014,Valve
570,True,2,2012,
440,True,2,2012,Valve
730,True,2,2014,Valve
377160,True,2,2015,Bethesda Game Studios
107410,True,2,2015,Bohemia Interactive
241930,True,2,2014,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
10500,True,2,2015,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
255390,True,2,2014,Press Play
329440,True,2,2015,Sonic Team
234670,True,2,2014,CyberConnect2 Co. Ltd.
12830,True,2,2014,Codemasters Studios
214850,True,2,2014,
105600,True,2,2014,Re-Logic
40800,True,2,2011,Team Meat
550,True,2,2011,Valve
92100,True,2,2015,Sandswept Studios
221380,True,2,2015,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
60,True,2,2015,Valve
368990,True,2,2015,AGC
299460,True,2,2015,Fabio Ferrara
4000,True,2,2013,Facepunch Studios
236430,True,2,2014,"FromSoftware, Inc"
290770,True,2,2015,Over The Moon
219740,True,2,2014,
440,True,2,2015,Valve
224260,True,2,2015,No More Room in Hell Team
316010,True,2,2023,Stainless Games Ltd.
107410,True,2,2015,Bohemia Interactive
355840,True,2,2023,Vostok Games
242760,True,2,2015,Endnight Games Ltd
322070,True,2,2015,
206420,True,2,2013,Deep Silver Volition
12210,True,2,2014,
367500,True,2,2023,Capcom
271590,True,2,2015,Rockstar North
221100,True,2,2014,Bohemia Interactive
333930,True,2,2015,Splash Damage
317100,True,2,2015,Camouflaj
730,True,2,2015,Valve
24980,True,2,2012,BioWare
730,True,2,2015,Valve
113200,True,2,2014,Edmund McMillen and Florian Himsl
730,True,2,2013,Valve
72850,True,2,2014,
424370,True,2,2023,WOLCEN Studio
313120,True,2,2015,Beam Team Games
423700,True,2,2023,Michael Flynn
383870,True,2,2023,Campo Santo
440,True,2,2012,Valve
367570,True,2,2015,"Maciej Targoni,Wojciech Wasiak"
322170,True,2,2015,RobTop Games
273350,True,2,2015,Turtle Rock Studios
4000,True,2,2014,Facepunch Studios
245550,True,2,2014,
296470,True,2,2014,Stegersaurus Software Inc.
39140,True,2,2015,Square Enix
500,True,2,2014,Valve
220440,True,2,2014,Ninja Theory
204880,True,2,2014,"Ironclad Games,Stardock Entertainment"
231430,True,2,2014,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
208090,True,2,2014,Edge of Reality
218620,True,2,2014,
9200,True,2,2014,id Software
263440,True,2,2014,
240,True,2,2014,Valve
294860,True,2,2023,SEGA
48700,True,2,2014,TaleWorlds Entertainment
23450,True,2,2014,Haemimont Games
57690,True,2,2012,Haemimont Games
204100,True,2,2014,Rockstar Studios
8190,True,2,2014,Avalanche Studios
202970,True,2,2014,Treyarch
48240,True,2,2014,
245550,True,2,2014,
550,True,2,2013,Valve
208090,True,2,2014,Edge of Reality
55230,True,2,2014,Volition
24240,True,2,2014,OVERKILL Software
620,True,2,2011,Valve
92300,True,2,2011,Extend Studio
440,True,2,2011,Valve
333930,True,2,2015,Splash Damage
228760,True,2,2015,Nadeo
24200,True,2,2012,Daybreak Game Company
218820,True,2,2014,Tribute Games Inc.
221100,True,2,2015,Bohemia Interactive
213850,True,2,2015,Stainless Games
218620,True,2,2014,
238010,True,2,2014,"Eidos Montreal,Feral Interactive (Mac)"
570,True,2,2013,
209650,True,2,2014,"Sledgehammer Games,Raven Software"
212160,True,2,2014,Nexon
730,True,2,2015,Valve
223710,True,2,2014,Team Psykskallar
298260,True,2,2014,Creability
344760,True,2,2015,Code}{atch
221640,True,2,2014,Terry Cavanagh
42910,True,2,2014,Arrowhead Game Studios
346900,True,2,2015,Hyper Hippo Games
550,True,2,2011,Valve
440,True,2,2014,Valve
252950,True,2,2015,"Psyonix, Inc."
296070,True,2,2015,
265610,True,2,2014,Matt Roszak
218230,True,2,2014,Daybreak Game Company
286690,True,2,2014,4A Games
208200,True,2,2014,id Software
440,True,2,2014,Valve
55230,True,2,2014,Volition
255710,True,2,2015,Colossal Order Ltd.
328830,True,2,2014,Alternative Software Ltd
255710,True,2,2023,Colossal Order Ltd.
233450,True,2,2015,Introversion Software
24860,True,2,2015,
730,True,2,2015,Valve
304930,True,2,2014,Smartly Dressed Games
42910,True,2,2014,Arrowhead Game Studios
440,True,2,2014,Valve
338390,True,2,2023,
253110,True,2,2014,Harvester Games
221100,True,2,2014,Bohemia Interactive
22380,True,2,2015,Obsidian Entertainment
203770,True,2,2015,Paradox Development Studio
236850,True,2,2015,Paradox Development Studio
272350,True,2,2014,
218620,True,2,2014,
8870,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
209000,True,2,2014,"WB Games Montreal,Splash Damage"
207140,True,2,2015,DoubleDutch Games
200710,True,2,2015,Runic Games
23530,True,2,2014,"Vicious Cycle Software, Inc."
72850,True,2,2013,
104900,True,2,2014,"Trek Industries, Inc"
218230,True,2,2012,Daybreak Game Company
16730,True,2,2014,
383870,True,2,2023,Campo Santo
248820,True,2,2023,"Hopoo Games, LLC"
394510,True,2,2015,Arrowhead Game Studios
64000,True,2,2012,Digitalmindsoft
243470,True,2,2014,Ubisoft
248820,True,2,2014,"Hopoo Games, LLC"
381210,True,2,2023,
434570,True,2,2023,Big Corporation
218620,True,2,2014,
440,True,2,2014,Valve
521340,True,2,2023,Vladimir Maslov
219830,True,2,2013,Transhuman Design
220200,True,2,2014,Squad
730,True,2,2014,Valve
240,True,2,2014,Valve
570,True,2,2014,
730,True,2,2014,Valve
72850,True,2,2015,
620,True,2,2012,Valve
440,True,2,2012,Valve
105600,True,2,2014,Re-Logic
289130,True,2,2014,AMPLITUDE Studios
226720,True,2,2014,Spark Unlimited
55230,True,2,2013,Volition
550,True,2,2012,Valve
22300,True,2,2015,Bethesda Game Studios
42680,True,2,2012,
31280,True,2,2012,Telltale Games
620,True,2,2012,Valve
72850,True,2,2012,
4000,True,2,2011,Facepunch Studios
440,True,2,2011,Valve
246620,True,2,2014,Ndemic Creations
440,True,2,2013,Valve
221380,True,2,2014,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios"
9480,True,2,2014,Volition
437220,True,2,2023,
364360,True,2,2023,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
730,True,2,2014,Valve
296970,True,2,2015,Abbey Games
115100,True,2,2014,Double Fine Productions
225080,True,2,2014,Starbreeze Studios AB
241600,True,2,2014,Cellar Door Games
218230,True,2,2014,Daybreak Game Company
220240,True,2,2013,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
213670,True,2,2014,Obsidian Entertainment
218060,True,2,2014,Gaijin Games
206420,True,2,2013,Deep Silver Volition
381210,True,2,2023,
373420,True,2,2015,Larian Studios
333930,True,2,2015,Splash Damage
207250,True,2,2015,3 Sprockets
280,True,2,2014,Valve
4000,True,2,2023,Facepunch Studios
244930,True,2,2023,Poppermost Productions
228300,True,2,2013,DONTNOD Entertainment
219890,True,2,2013,Alexander Bruce
72850,True,2,2013,
440,True,2,2010,Valve
346010,True,2,2015,Spiderling Studios
107100,True,2,2023,Supergiant Games
306680,True,2,2023,d3t
266390,True,2,2014,Hammer Labs
440,True,2,2014,Valve
630,True,2,2014,Valve
31280,True,2,2014,Telltale Games
22380,True,2,2014,Obsidian Entertainment
238460,True,2,2023,The Behemoth
8870,True,2,2013,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
218620,True,2,2013,
249950,True,2,2013,
427730,True,2,2023,Evil Tortilla Games
730,True,2,2015,Valve
221100,True,2,2014,Bohemia Interactive
72850,True,2,2014,
252950,True,2,2023,"Psyonix, Inc."
207080,True,2,2012,BlinkWorks Media
33460,True,2,2011,Ubisoft Montpellier
4000,True,2,2011,Facepunch Studios
320,True,2,2011,Valve
440,True,2,2011,Valve
620,True,2,2011,Valve
400,True,2,2010,Valve
4000,True,2,2012,Facepunch Studios
271590,True,2,2015,Rockstar North
239140,True,2,2015,Techland
239820,True,2,2014,Greenheart Games
248800,True,2,2014,Dischan Media
215470,True,2,2023,Lukewarm Media
730,True,2,2013,Valve
246620,True,2,2014,Ndemic Creations
220240,True,2,2013,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai"
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
206420,True,2,2015,Deep Silver Volition
730,True,2,2014,Valve
570,True,2,2014,
107410,True,2,2023,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
55230,True,2,2015,Volition
222880,True,2,2014,New World Interactive
211820,True,2,2013,Chucklefish
417860,True,2,2015,Kyle Seeley
261030,True,2,2014,Telltale Games
218620,True,2,2014,
48190,True,2,2014,Ubisoft Montreal
220,True,2,2014,Valve
220200,True,2,2014,Squad
330840,True,2,2015,Telltale Games
50300,True,2,2015,Yager Development
72850,True,2,2014,
25900,True,2,2010,1C Company
48220,True,2,2012,Blackhole
570,True,2,2013,
440,True,2,2014,Valve
72850,True,2,2013,
24980,True,2,2014,BioWare
236850,True,2,2014,Paradox Development Studio
208140,True,2,2012,AMPLITUDE Studios
242760,True,2,2014,Endnight Games Ltd
238320,True,2,2015,Red Barrels
304930,True,2,2014,Smartly Dressed Games
219740,True,2,2013,
324300,True,2,2015,"Cliffhanger Productions,Catalyst Games Lab"
240620,True,2,2015,Yeti Trunk
63710,True,2,2014,Gaijin Games
304930,True,2,2014,Smartly Dressed Games
113200,True,2,2015,Edmund McMillen and Florian Himsl
71250,True,2,2014,SEGA
45100,True,2,2013,Artery Games
222880,True,2,2023,New World Interactive
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
730,True,2,2014,Valve
391540,True,2,2023,tobyfox
105600,True,2,2015,Re-Logic
240,True,2,2014,Valve
250110,True,2,2015,Witch Beam
219990,True,2,2023,Crate Entertainment
304430,True,2,2023,
252490,True,2,2015,Facepunch Studios
218620,True,2,2013,
550,True,2,2015,Valve
211720,True,2,2015,
211820,True,2,2015,Chucklefish
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
49520,True,2,2014,"Gearbox Software,Aspyr (Mac &amp; Linux)"
45760,True,2,2014,Capcom
41000,True,2,2013,Croteam
227220,True,2,2014,Artifice Studio
241930,True,2,2014,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
221100,True,2,2014,Bohemia Interactive
218620,True,2,2014,
230050,True,2,2014,Going Loud Studios
6030,True,2,2015,"Raven Software,Aspyr (Mac)"
230410,True,2,2014,Digital Extremes
214950,True,2,2014,Creative Assembly
201810,True,2,2014,Machine Games
263480,True,2,2014,Strike Games
201790,True,2,2013,Robot Entertainment
203160,True,2,2015,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
10604,True,2,2015,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
204450,True,2,2014,Techland
4000,True,2,2012,Facepunch Studios
72850,True,2,2013,
330840,True,2,2023,Telltale Games
346010,True,2,2015,Spiderling Studios
91310,True,2,2014,
236090,True,2,2014,Humble Hearts LLC
72850,True,2,2012,
325610,True,2,2015,Creative Assembly
50130,True,2,2015,"2K Czech,Feral Interactive (Mac)"
236390,True,2,2013,
440,True,2,2011,Valve
4000,True,2,2014,Facepunch Studios
264200,True,2,2014,Silver Dollar Games
250320,True,2,2015,Telltale Games
252490,True,2,2015,Facepunch Studios
570,True,2,2014,
224260,True,2,2014,No More Room in Hell Team
39210,True,2,2023,Square Enix
271590,True,2,2015,Rockstar North
255220,True,2,2015,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)"
232090,True,2,2015,Tripwire Interactive
218620,True,2,2015,
205100,True,2,2014,Arkane Studios
337320,True,2,2015,South East Games
223470,True,2,2015,Running With Scissors
304930,True,2,2014,Smartly Dressed Games
4000,True,2,2014,Facepunch Studios
440,True,2,2014,Valve
1250,True,2,2014,Tripwire Interactive
386940,True,2,2023,Clever Endeavour Games
294100,True,2,2023,Ludeon Studios
8930,True,2,2014,"Firaxis Games,Aspyr (Mac, Linux)"
388090,True,2,2015,Scott Cawthon
200510,True,2,2015,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
308420,True,2,2014,Milkstone Studios
440,True,2,2013,Valve
2990,True,2,2014,Bugbear Entertainment
333600,True,2,2015,
216150,True,2,2015,Nexon
4920,True,2,2014,Unknown Worlds Entertainment
251990,True,2,2014,Hanako Games
265930,True,2,2014,Coffee Stain Studios
208090,True,2,2014,Edge of Reality
346110,True,2,2015,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
265930,True,2,2014,Coffee Stain Studios
391540,True,2,2015,tobyfox
304050,True,2,2015,Trion Worlds
440,True,2,2013,Valve
440,True,2,2015,Valve
107100,True,2,2012,Supergiant Games
570,True,2,2013,
99900,True,2,2012,Grey Havens
221100,True,2,2014,Bohemia Interactive
224580,True,2,2014,Bohemia Interactive
203160,True,2,2013,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)"
250900,True,2,2014,"Nicalis, Inc."
204100,True,2,2023,Rockstar Studios
211820,True,2,2023,Chucklefish
214230,True,2,2012,
232430,True,2,2013,Fullbright
105430,True,2,2012,
91700,True,2,2012,Streum On Studio
72850,True,2,2013,
8870,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
360960,True,2,2015,Running With Scissors
204300,True,2,2015,Ronimo Games
207730,True,2,2014,ExDream GmbH
275530,True,2,2014,TickTock Games
216910,True,2,2013,Cyanide Studio - Spiders Studios
270550,True,2,2014,Awesome Games Studio
227480,True,2,2013,Old School Games
32800,True,2,2012,Snowblind Studios
8870,True,2,2014,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
50300,True,2,2014,Yager Development
730,True,2,2014,Valve
221100,True,2,2014,Bohemia Interactive
730,True,2,2014,Valve
22370,True,2,2013,Bethesda Game Studios
211400,True,2,2013,"Tequila Works, S.L."
204300,True,2,2013,Ronimo Games
12900,True,2,2013,Dylan Fitterer
108710,True,2,2013,Remedy Entertainment
110800,True,2,2013,"Team Bondi,Rockstar Leeds"
16600,True,2,2012,Redlynx
200210,True,2,2012,Wild Shadow Studios
3900,True,2,2013,Firaxis Games
221100,True,2,2013,Bohemia Interactive
570,True,2,2014,
244870,True,2,2014,Michael Todd Games
225540,True,2,2023,Avalanche Studios
353640,True,2,2023,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy"
341800,True,2,2015,
230410,True,2,2015,Digital Extremes
221640,True,2,2012,Terry Cavanagh
212680,True,2,2012,Subset Games
620,True,2,2012,Valve
4000,True,2,2011,Facepunch Studios
211420,True,2,2014,FromSoftware
105600,True,2,2014,Re-Logic
220,True,2,2013,Valve
266840,True,2,2015,
252490,True,2,2014,Facepunch Studios
570,True,2,2013,
730,True,2,2023,Valve
32360,True,2,2023,LucasArts
305620,True,2,2014,Hinterland Studio Inc.
232430,True,2,2014,Fullbright
72850,True,2,2014,
231430,True,2,2014,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
44350,True,2,2014,"Codemasters Racing,Feral Interactive (Mac)"
282440,True,2,2014,id Software
244850,True,2,2014,
239220,True,2,2014,
